id,parent_list_id,title,url,source_domain,source_file,crawl_time,extraction_method,selector_used,content_quality_class,quality_gate_pass,old_action,action,category,content_type,audience,time_status,candidate_user_question,positive_evidence,negative_evidence,possible_duplicate,reason,model,reviewed_at,prompt_version
PUBEXP000127,,第39期：王有强——馆长与馆员共话图书馆建设与发展-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/2934.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000127_第39期：王有强——馆长与馆员共话图书馆建设与发展-清华大学图书馆.md,2026-08-12T22:02:57+08:00,site_selector,#vsb_content .v_news_content,detail_content,True,approve,reject,非目标范围,news_event,图书馆馆员/校内工作人员,outdated,,正文仅说明图书馆曾与馆员交流图书馆建设与发展，并提到组建面向馆员的“图强班”、与学生馆员/学生社团交流等内部工作内容。,典型活动回顾与领导讲话稿，时间明确为2018年12月18日，主要是活动叙述、感想和发展愿景，没有面向学生可直接使用的办事流程、服务入口、规则、地点时间延续性信息或可复用资源导航。,False,该页是图书馆内部活动新闻回顾，内容以会议经过和讲话为主，缺少学生可直接复用的服务或办事信息，且时间已过期，不适合作为校园生活知识条目。,gpt-5.4-mini,2026-08-12T22:12:41+08:00,v2_frozen
PUBEXP000128,,第4期：戚学民作客“学在清华·真人图书馆”  畅谈民国风云-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/2906.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000128_第4期：戚学民作客“学在清华·真人图书馆”  畅谈民国风云-清华大学图书馆.md,2026-08-12T22:02:58+08:00,site_selector,#vsb_content .v_news_content,detail_content,True,approve,reject,图书馆服务,news_event,清华学生,outdated,,正文仅提到“要多利用图书馆资源阅读”“多看原始资料和第一手资料”，属于泛化的阅读建议，没有具体可执行的服务入口、规则或流程。,这是2013年的真人图书馆活动新闻回顾，内容围绕嘉宾讲座、现场活动和宣传性介绍，属于一次性事件报道；不含可复用的学生办事信息、稳定服务入口或明确制度。,False,页面本质是图书馆活动新闻回顾，已明显过期，且正文没有提供学生可直接使用的稳定服务信息或办事流程，因此不适合作为知识条目。,gpt-5.4-mini,2026-08-12T22:12:44+08:00,v2_frozen
PUBEXP000129,,第3期：戴琼海团队做客“学在清华·真人图书馆”畅讲空中机器人-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/2905.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000129_第3期：戴琼海团队做客“学在清华·真人图书馆”畅讲空中机器人-清华大学图书馆.md,2026-08-12T22:02:58+08:00,site_selector,#vsb_content .v_news_content,detail_content,True,approve,reject,图书馆服务,news_event,在校师生,outdated,,正文仅说明“学在清华·真人图书馆”第三期活动的举办情况，并提到活动由清华大学国家大学生文化素质教育基地、研究生会和人文社科图书馆联合推出。,主体是对2013年9月24日晚活动的新闻回顾，内容集中在戴琼海团队分享科研经历、无人机演示、同学提问与活动感想，属于典型活动报道；没有可直接复用的学生办事流程、固定服务入口、规则、材料或长期有效的资源导航。,False,该页是“真人图书馆”活动新闻回顾，信息以现场讲述和活动氛围为主，不提供学生可稳定复用的办事或资源入口，且时间明确过期，故不纳入知识条目。,gpt-5.4-mini,2026-08-12T22:12:46+08:00,v2_frozen
PUBEXP000130,,资源,https://lib.tsinghua.edu.cn/arts/zy/glzy.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000130_资源.md,2026-08-12T22:02:59+08:00,trafilatura,,detail_content,True,approve,approve,图书馆服务,resource_directory,学生和读者,stable,我在哪里查找艺术类馆藏图书、期刊、学位论文和教参资源，以及如何续借、预约图书？,正文提供了可直接使用的图书馆资源与服务入口：可通过“水木搜索”查询中西文图书、查看馆藏地和图书状态，并进行续借、预约/取消预约、查看借阅与归还日期；可用“电子期刊导航”查找期刊电子版；可用“中外核心刊查询系统”和“Ulrich's Periodicals Directory”获取馆外期刊论文；可通过水木搜索或“清华大学学位论文服务系统”检索1981年以来公开的硕博学位论文全文；“清华大学教参服务平台”提供课程、教材和教参信息，并说明了电子教参申请联系途径；还介绍了音像资料的获取方式。,无明显负面证据；页面不是新闻宣传，而是稳定的资源与服务导航。,False,正文是面向读者的稳定资源目录，直接提供图书馆检索、借阅、期刊、论文和教参等可复用入口，能够回答学生常见办事与查找资源问题，符合准入。,gpt-5.4-mini,2026-08-12T22:12:50+08:00,v2_frozen
PUBEXP000131,,概况,https://lib.tsinghua.edu.cn/arts/gk/lsyg.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000131_概况.md,2026-08-12T22:02:59+08:00,site_selector,#vsb_content_2,detail_content,True,approve,approve,图书馆服务,organization_intro,全校师生,stable,清华大学美术图书馆提供哪些服务？,正文说明美术图书馆“面向全校师生提供文献借阅综合服务”，并列出“自助文印、自助借书”等服务；同时说明其馆藏覆盖艺术设计和美术教育专业需求，可为教学科研和美育提供资源支撑。,无明显新闻、宣传事件或过期通知内容，主要是稳定的图书馆概况与服务介绍。,False,页面正文直接给出美术图书馆面向师生的借阅与自助服务入口信息，属于可复用、稳定的校园资源介绍，适合纳入图书馆服务知识条目。,gpt-5.4-mini,2026-08-12T22:12:51+08:00,v2_frozen
PUBEXP000132,,荐购捐赠,https://lib.tsinghua.edu.cn/arts/jgjz.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000132_荐购捐赠.md,2026-08-12T22:02:59+08:00,trafilatura,,thin_content,True,approve,approve,图书馆服务,service_entry,师生、校友,stable,如何向美术图书馆荐购资源或捐赠艺术图书、手稿等资料？,页面明确提供资源荐购与捐赠入口：欢迎师生推荐各类资源，并征求捐赠艺术图书、手稿及其它文献资料；同时给出服务地址、电话、邮箱、捐赠邮寄地址，以及“水木荐书平台”和荐购表单链接。,无明显新闻、宣传或过期通知内容；正文以可直接使用的服务入口和联系方式为主。,False,正文直接提供图书馆资源荐购与捐赠的稳定入口、联系方式和邮寄地址，属于学生可复用的校园服务信息，适合入库。,gpt-5.4-mini,2026-08-12T22:12:54+08:00,v2_frozen
PUBEXP000135,,金融学相关数据库,https://lib.tsinghua.edu.cn/finance/info/1122/1235.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000135_金融学相关数据库.md,2026-08-12T22:03:00+08:00,site_selector,.v_news_content,detail_content,True,review,approve,科研参与与资源导航,resource_directory,金融学相关学生,stable,学校图书馆提供哪些金融学相关数据库，分别能用来查什么？,正文按条目列出了可直接使用的金融学相关数据库及用途，如BvD系列数据库、RESSET锐思数据、巨灵财经资讯系统、Gale Business：Insights、威科先行财税信息库、中宏数据库、EPS数据平台、全球案例发现系统、ProQuest、Wind金融终端，并对部分数据库的内容范围、子库和适用方向作了说明；其中Wind还给出了联系图书馆老师的联系方式。,无明显负面证据；内容不是新闻、宣传回顾或过期通知，而是稳定的数据库资源导航。,False,本页正文是清晰的金融学数据库资源目录，直接可用于学生查找文献、数据和案例，具有稳定复用价值，符合准入。,gpt-5.4-mini,2026-08-12T22:12:58+08:00,v2_frozen
PUBEXP000137,,捐赠,https://lib.tsinghua.edu.cn/finance/zy/jz/jzjy.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000137_捐赠.md,2026-08-12T22:03:01+08:00,trafilatura,,detail_content,True,reject,reject,图书馆服务,organization_intro,对金融图书馆感兴趣的读者,stable,,正文说明“我们建立这个捐赠页面，以纪念这些珍贵的捐赠，宣传这种可敬的精神，也为了把每一位捐赠者的名字和事迹记录在这个主页内”，并介绍了金融图书馆及其接受图书捐赠的背景。,正文主要是捐赠纪念、历史介绍和宣传性表述，未提供可复用的捐赠流程、资格条件、材料要求、联系方式、地点时间或可直接使用的捐赠入口；末尾只有“捐赠平台”字样，没有实际办事信息。,False,页面以捐赠纪念和机构宣传为主，没有给出学生或读者可直接使用的捐赠办法或服务入口，无法作为可复用知识条目。,gpt-5.4-mini,2026-08-12T22:12:58+08:00,v2_frozen
PUBEXP000138,,金融数据素养系列培训,https://lib.tsinghua.edu.cn/finance/fw/jrsjsyxlpx/a2026.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000138_金融数据素养系列培训.md,2026-08-12T22:03:01+08:00,trafilatura,,detail_content,True,approve,approve,图书馆服务,current_notice,师生,current,哪里可以参加金融数据素养系列培训，学习使用Wind、Bloomberg、FactSet等金融数据库？,正文明确说明“清华大学金融图书馆开展金融数据素养系列培训”，内容包含“纸本、电子资源的获取，金融学相关数据库使用以及金融图书馆开展的信息素养教育”；并写明“欢迎各位师生参加本系列培训，您可以随时与金融学科馆员联系”；页面还列出2026年三讲培训的具体主题、培训时间与功能介绍，具备可直接复用的资源与服务入口。,无明显负面证据；页面虽带有具体培训安排，属于可复用的图书馆培训资源而非纯新闻宣传。,False,本页不是一般新闻，而是面向师生的金融数据素养培训资源页，直接提供数据库使用、信息素养培训、联系学科馆员与课程回放等可复用入口，符合学生可用资源导航类知识条目准入。,gpt-5.4-mini,2026-08-12T22:13:02+08:00,v2_frozen
PUBEXP000140,,五道口校友专享,https://lib.tsinghua.edu.cn/finance/fw/wdkxyzx.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000140_五道口校友专享.md,2026-08-12T22:03:02+08:00,trafilatura,,detail_content,True,reject,approve,图书馆服务,policy,五道口金融学院校友,stable,五道口金融学院校友如何凭校友卡使用清华图书馆并办理借书权限？,正文明确给出校友定义、使用图书馆的资格条件（校友卡+有效身份证件）、可进入的图书馆范围、借书权限办理地点与材料、押金金额、可借册数、借期、续借、预约、催还、逾期罚款和遗失赔偿等可直接执行规则。,有2017.10.5落款，存在发布时间较早的时效风险；但正文呈现的是规则型说明而非新闻宣传。,False,页面提供的是面向五道口金融学院校友的图书馆使用政策和办理规则，含资格、材料、费用、借阅限制与联系方式，属于可复用的服务条目，适合收录。,gpt-5.4-mini,2026-08-12T22:13:06+08:00,v2_frozen
PUBEXP000141,,图书借还,https://lib.tsinghua.edu.cn/finance/fw/tsjh.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000141_图书借还.md,2026-08-12T22:03:02+08:00,trafilatura,,detail_content,True,approve,approve,图书馆服务,procedure_guide,全校师生读者,stable,清华大学金融图书馆的图书怎么借还、能借多少、借多久、如何续借和预约？,正文明确给出一般图书借还规则、各类读者借阅数量与期限、预约出借流程、网上续借方式、催还规则、逾期罚款标准、遗失赔偿、24小时还书窗口使用说明，以及地下书库入库对象、时间、证件和要求。,无明显新闻、宣传或仅概况性内容；正文以可执行的借还规则和服务流程为主。,False,本页直接提供图书借还的具体规则、流程、限制、费用和联系方式，属于可复用的校园办事知识条目，适合准入。,gpt-5.4-mini,2026-08-12T22:13:09+08:00,v2_frozen
PUBEXP000142,,本馆简介,https://lib.tsinghua.edu.cn/finance/gk/bgjj.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000142_本馆简介.md,2026-08-12T22:03:03+08:00,trafilatura,,detail_content,True,approve,approve,图书馆服务,organization_intro,全校师生、金融学院校友,stable,清华大学金融图书馆面向哪些人开放，借阅需要什么证件？,正文明确写明金融图书馆隶属于清华大学校图书馆，馆舍在成府路43号清华大学五道口金融学院；面向清华大学全校师生和金融学院校友开放；清华大学师生可持工作证或学生证按规定借用图书资料，金融学院校友凭校友卡和身份证使用；并说明了通借通还、自助借书机、检索终端等服务与设备。,正文包含较多机构介绍和宣传性表述，如“致力于”“做出应有的贡献”，但不影响其提供可复用的开放对象、证件要求、地点和服务信息。,False,本页虽为机构简介，但正文包含清晰、可复用的图书馆使用规则与服务入口信息：开放对象、证件要求、馆址、通借通还和设备配置，能够直接回答学生常见办事/使用问题，符合准入。,gpt-5.4-mini,2026-08-12T22:13:14+08:00,v2_frozen
